dir,t_in,t_out,entry,exit,lots,move,pnl,reason,bal,p10,p30,h4body,mfe,mae,_b
-1,2026-07-08 15:25:00,2026-07-08 15:46:00,4067.44,4082.44,0.01,-15.0,-15.0,SL,10382.489999999965,0.9643939903876758,0.8093531914514844,1.8587747027908377,0.0,-15.400000000000091,Q4 high
-1,2026-07-09 10:15:00,2026-07-09 11:23:00,4101.56,4116.56,0.01,-15.0,-15.0,SL,10367.489999999965,0.8170216200759138,0.3453627544511379,0.23545533823345166,0.0,-16.460000000000036,Q1 low
-1,2026-07-13 05:55:00,2026-07-13 06:14:00,4070.48,4058.27,0.01,12.210000000000036,12.210000000000036,TRAIL,10379.699999999964,0.7155701186334765,0.2875964965815666,0.701542211597087,17.210000000000036,-1.7200000000002547,Q2
-1,2026-07-13 20:00:00,2026-07-14 01:00:00,3993.35,4003.53,0.01,-10.180000000000291,-10.180000000000291,TIME,10369.519999999964,0.9005115809563385,0.5793394871723546,2.1614198622584375,6.419999999999618,-13.100000000000364,Q4 high
-1,2026-07-15 10:20:00,2026-07-15 11:18:00,4029.29,4023.59,0.01,5.699999999999818,5.699999999999818,TRAIL,10375.219999999965,0.700587994578101,0.25329767717035506,0.6783245072080043,11.579999999999927,-0.830000000000382,Q2
-1,2026-07-15 21:45:00,2026-07-15 22:02:00,4067.67,4062.6000000000004,0.01,5.069999999999709,5.069999999999709,TRAIL,10380.289999999964,0.9201785432187323,0.6177102287676614,0.9279019743412522,10.069999999999709,-1.2300000000000182,Q3
-1,2026-07-15 22:05:00,2026-07-15 22:42:00,4061.08,4053.11,0.01,7.9699999999998,7.9699999999998,TRAIL,10388.259999999964,0.8674669071330148,0.49462659685125254,0.9279019743412522,12.9699999999998,-1.7100000000000364,Q3
-1,2026-07-16 16:10:00,2026-07-16 16:24:00,3983.97,3998.97,0.01,-15.0,-15.0,SL,10373.259999999964,0.7024740752193178,0.22438607946225284,1.2133877748053585,1.5799999999994725,-15.890000000000327,Q3
-1,2026-07-16 16:35:00,2026-07-16 16:40:00,3993.17,3987.1200000000003,0.01,6.049999999999727,6.049999999999727,TRAIL,10379.309999999963,0.7753476757891308,0.3303533448892451,1.2133877748053585,11.049999999999727,-1.150000000000091,Q3
-1,2026-07-16 17:10:00,2026-07-16 18:24:00,3992.76,4007.76,0.01,-15.0,-15.0,SL,10364.309999999963,0.7417724408528025,0.23723319551988165,1.2133877748053585,5.2800000000002,-16.860000000000127,Q3
-1,2026-07-17 09:45:00,2026-07-17 13:45:00,3996.27,3996.7200000000003,0.01,-0.45000000000027285,-0.45000000000027285,TIME,10363.859999999962,0.7223769096945529,0.23390243916438236,0.3165538351542692,8.039999999999964,-6.519999999999982,Q1 low
-1,2026-07-17 17:55:00,2026-07-17 18:04:00,3994.18,4009.18,0.01,-15.0,-15.0,SL,10348.859999999962,0.847925960562638,0.4039696139885471,0.8348637535419454,0.9499999999998181,-19.870000000000346,Q2
-1,2026-07-17 19:55:00,2026-07-17 22:31:00,4015.95,4007.61,0.01,8.33999999999969,8.33999999999969,TRAIL,10357.199999999963,0.92419958256497,0.7035565862883688,0.8348637535419454,13.33999999999969,-3.5900000000001455,Q2
1,2026-07-21 12:50:00,2026-07-21 15:43:00,4066.6800000000003,4051.6800000000003,0.01,-15.0,-15.0,SL,10342.199999999963,0.7048425730506334,0.25899987477547526,0.40758481279660314,3.5299999999997453,-15.250000000000455,Q1 low
1,2026-07-22 08:15:00,2026-07-22 09:57:00,4128.84,4113.84,0.01,-15.0,-15.0,SL,10327.199999999963,0.8917998946083392,0.5392092257138431,0.9934088220380609,6.460000000000036,-15.420000000000073,Q3
1,2026-07-22 10:20:00,2026-07-22 14:20:00,4119.21,4120.99,0.01,1.7799999999997453,1.7799999999997453,TIME,10328.979999999963,0.90359543174257,0.5125717296940446,0.9934088220380609,3.800000000000182,-9.949999999999818,Q3
1,2026-07-22 20:30:00,2026-07-22 22:53:00,4146.360000000001,4131.360000000001,0.01,-15.0,-15.0,SL,10313.979999999963,0.8833380933942322,0.4998432791416901,1.1059660362247912,1.2499999999990905,-15.110000000000582,Q3
1,2026-07-23 05:40:00,2026-07-23 06:42:00,4119.17,4128.1,0.01,8.930000000000291,8.930000000000291,TRAIL,10322.909999999963,0.7372006733445021,0.2623194728760863,0.5083415112855368,13.930000000000291,-1.2200000000002547,Q1 low
-1,2026-07-24 08:55:00,2026-07-24 09:26:00,4023.53,4038.53,0.01,-15.0,-15.0,SL,10307.909999999963,0.725556065928496,0.24046927471155094,0.7913765002223031,1.2600000000002183,-15.820000000000164,Q2
-1,2026-07-24 10:40:00,2026-07-24 13:18:00,4047.09,4062.09,0.01,-15.0,-15.0,SL,10292.909999999963,0.9124921609138816,0.5698884033082511,0.7913765002223031,1.6700000000000728,-15.0300000000002,Q2
-1,2026-07-28 10:00:00,2026-07-28 13:02:00,4048.35,4025.5,0.01,22.84999999999991,22.84999999999991,TRAIL,10315.759999999964,0.8072735524248893,0.38185527697777116,0.5894617134192527,28.7199999999998,-7.290000000000418,Q1 low
-1,2026-07-28 16:30:00,2026-07-28 17:24:00,4028.92,4016.9100000000003,0.01,12.009999999999764,12.009999999999764,TRAIL,10327.769999999964,0.7112288844368637,0.24244157045543527,0.5858675739334803,17.009999999999764,-5.019999999999982,Q1 low
-1,2026-07-28 19:50:00,2026-07-28 22:34:00,4037.99,4027.8700000000003,0.01,10.119999999999436,10.119999999999436,TRAIL,10337.889999999963,0.7846138701652988,0.3532561482872296,0.5858675739334803,15.819999999999709,-3.880000000000564,Q1 low
-1,2026-07-29 19:15:00,2026-07-29 19:54:00,4009.49,4024.49,0.01,-15.0,-15.0,SL,10322.889999999963,0.7264907073874154,0.26067756867616576,0.6307779874778545,1.3599999999996726,-16.500000000000455,Q2
-1,2026-07-30 10:40:00,2026-07-30 11:12:00,4040.55,4055.55,0.01,-15.0,-15.0,SL,10307.889999999963,0.7556241126214607,0.27979979292295654,0.8077160493827079,3.5900000000001455,-16.0,Q2
1,2026-07-30 20:00:00,2026-07-31 01:00:00,4111.06,4104.52,0.01,-6.539999999999964,-6.539999999999964,TIME,10301.349999999962,0.7106703713556052,0.2867139697724087,1.1377650073774623,6.199999999999818,-12.600000000000364,Q3
-1,2026-08-03 07:55:00,2026-08-03 08:24:00,4067.84,4059.5,0.01,8.340000000000146,8.340000000000146,TRAIL,10309.689999999962,0.7576921290728647,0.3350900384396558,0.496870201960556,13.340000000000146,-0.6900000000000546,Q1 low
1,2026-08-04 18:40:00,2026-08-04 20:08:00,4083.7400000000002,4101.37,0.01,17.629999999999654,17.629999999999654,TRAIL,10327.319999999962,0.7020415172312728,0.25006875819999597,0.5992807117168286,22.629999999999654,-0.930000000000291,Q2
1,2026-08-04 22:10:00,2026-08-05 02:02:00,4084.36,4069.36,0.01,-15.0,-15.0,SL,10312.319999999962,0.8818552980620779,0.5188260946827864,0.8469575573841402,1.4899999999997817,-15.309999999999945,Q2
1,2026-08-05 08:00:00,2026-08-05 08:48:00,4135.84,4166.47,0.01,30.63000000000011,30.63000000000011,TRAIL,10342.94999999996,0.8315582739829934,0.3988717286046999,1.7823008424742564,35.63000000000011,-1.110000000000582,Q4 high
1,2026-08-05 08:55:00,2026-08-05 09:44:00,4167.42,4173.4,0.01,5.979999999999563,5.979999999999563,TRAIL,10348.92999999996,0.7343618064543689,0.27214345718742045,1.7823008424742564,10.979999999999563,-7.170000000000073,Q4 high
1,2026-08-05 09:45:00,2026-08-05 11:47:00,4176.1900000000005,4161.1900000000005,0.01,-15.0,-15.0,SL,10333.92999999996,0.8480619224754365,0.41916233124559177,1.7823008424742564,3.2299999999995634,-16.350000000000364,Q4 high
1,2026-08-06 05:15:00,2026-08-06 05:48:00,4295.28,4280.28,0.01,-15.0,-15.0,SL,10318.92999999996,0.8475529322246717,0.3799729060591424,1.179463125992373,4.5700000000006185,-17.4399999999996,Q3
1,2026-08-06 15:00:00,2026-08-06 16:05:00,4263.58,4248.58,0.01,-15.0,-15.0,SL,10303.92999999996,0.7433790719743408,0.22518613318112604,0.3800129256097463,7.230000000000473,-17.960000000000036,Q1 low
